,Administrative ID,Violation Name,Violation Date,Violation Location,Joining Date,Original Fine Amount,Black Points,Section_y,Gender,Nationality,Original Revenue,Earned Revenue,Commission,Net Pay,Ov Pmt,Traffic Fines,exp,age,exp_violation,exp_violation_yr,month
217,2131334.0,"1-36 Drive recklessly, or in a way that is dangerous to the public",2023-01-04 20:30:51,Investigation Office,2013-11-07,100,2,VIP Limousine Service         ,M,Bangladesh                    ,10214.654350717798,11583.6964761376,3475.10894284128,1152.0375000000001,0.0,202.5,119.0,39.0,110.0,9.0,1.0
218,2190575.0,"1-27 Drop off the customer at the wrong location or refuse to execute the customer's requests, as long as such request does not harm driver or the vehicle",2023-01-04 20:33:39,Investigation Office,2019-06-18,100,1,Commission Taxi Services      ,M,Pakistan                      ,14955.533333333333,9468.34,3313.919,3397.2025,-44.8425,117.91666666666667,52.0,28.0,43.0,3.0,1.0
219,2220209.0,1-34 Refuse to pick up or stop to the customer without acceptable excuse,2023-01-04 20:35:53,Investigation Office,2022-05-12,100,2,Commission Taxi Services      ,M,Pakistan                      ,18058.423333333336,11150.83,3345.249,2750.0066666666667,0.0,437.5,17.0,30.0,8.0,0.0,1.0
220,2190447.0,1-30 Failure to provide the trip receipt to the customer upon request,2023-01-04 20:49:03,Investigation Office,2019-04-30,100,1,Al Qouz Taxi service          ,M,Pakistan                      ,13250.44,6079.81,1519.9525,2421.9925,295.8825,144.16666666666666,54.0,28.0,45.0,3.0,1.0
221,2223456.0,"1-36 Drive recklessly, or in a way that is dangerous to the public",2023-01-04 20:52:57,Investigation Office,2022-10-22,100,2,Commission Taxi Services      ,M,Egypt                         ,7910.978,574.01,0.0,578.004,0.0,268.5,12.0,30.0,3.0,0.0,1.0
222,2152106.0,"1-52 Misbehave with or abuse the customers, the public, colleagues or the RTA employees",2023-01-04 20:57:56,Investigation Office,2015-11-09,200,3,Commission Taxi Services      ,M,Bangladesh                    ,12979.935833333335,8113.194166666667,1937.4977916666667,1521.9741666666666,0.0,356.6666666666667,95.0,41.0,86.0,7.0,1.0
223,2091799.0,1-34 Refuse to pick up or stop to the customer without acceptable excuse,2023-01-04 21:00:24,Investigation Office,2010-01-10,100,2,Commission Taxi Services      ,M,Bangladesh                    ,12263.0,8442.184,2176.9129000000003,7.412000000000001,790.8299999999999,632.0,165.0,48.0,156.0,13.0,1.0
224,2210041.0,"1-36 Drive recklessly, or in a way that is dangerous to the public",2023-01-04 21:08:29,Investigation Office,2021-01-31,100,2,Commission Taxi Services      ,M,Pakistan                      ,15359.323333333334,8755.51,2626.653,3001.504166666667,0.0,25.0,33.0,40.0,24.0,2.0,1.0
225,2091805.0,1-53 Non-compliance of the driver with the issued instructions or circulars by RTA,2023-01-04 21:10:21,Investigation Office,2009-12-23,200,3,Commission Taxi Services      ,M,Bangladesh                    ,15862.083333333334,0.0,0.0,3509.7233333333334,24.9975,144.16666666666666,166.0,56.0,157.0,13.0,1.0
226,2221379.0,"1-52 Misbehave with or abuse the customers, the public, colleagues or the RTA employees",2023-01-04 21:20:35,Investigation Office,2022-07-15,200,3,Commission Taxi Services      ,M,India                         ,11518.170833333332,7501.295833333334,1869.1190416666668,217.535,-4830.0824999999995,1026.25,15.0,40.0,6.0,0.0,1.0
227,2201472.0,1-11 Stop in unpermitted or No parking zones,2023-01-04 21:25:59,Investigation Office,2020-12-24,100,0,Commission Taxi Services      ,M,Nigeria                       ,16275.486666666666,10199.63,3059.8890000000006,0.0,-21.902500000000014,742.0833333333334,34.0,35.0,25.0,2.0,1.0
228,2100015.0,"1-52 Misbehave with or abuse the customers, the public, colleagues or the RTA employees",2023-01-05 06:20:35,No Location,2010-01-14,200,3,Commission Taxi Services      ,M,Bangladesh                    ,16987.751666666667,10536.19,3160.857,3625.148333333333,0.0,70.0,165.0,39.0,156.0,13.0,1.0
229,2223863.0,1-48 Delay or failure to deliver the found items to the concerned authorities after his shift ends by 12 hours,2023-01-05 06:24:51,No Location,2022-11-21,100,2,Commission Taxi Services      ,M,Pakistan                      ,12379.304210526316,7307.910000000001,1096.1865,161.9221052631579,-4568.352631578947,1102.1052631578948,11.0,53.0,2.0,0.0,1.0
230,2223863.0,1-56 Manipulate with the cameras and it’s attached devices installed in the vehicle,2023-01-05 06:28:59,No Location,2022-11-21,300,4,Commission Taxi Services      ,M,Pakistan                      ,12379.304210526316,7307.910000000001,1096.1865,161.9221052631579,-4568.352631578947,1102.1052631578948,11.0,53.0,2.0,0.0,1.0
231,2151919.0,1-39 Transport passengers from unauthorized locations,2023-01-05 06:48:27,Dubai International Airport Terminal 2,2015-10-06,200,3,Commission Taxi Services      ,M,Pakistan                      ,9454.388888888889,7786.609999999999,1557.322,0.0,-1808.5966666666666,531.1111111111111,96.0,29.0,87.0,7.0,1.0
232,2091841.0,"1-27 Drop off the customer at the wrong location or refuse to execute the customer's requests, as long as such request does not harm driver or the vehicle",2023-01-05 06:54:26,No Location,2009-12-24,100,1,Commission Taxi Services      ,M,Bangladesh                    ,13232.995,3049.3000000000006,457.395,440.1691666666666,997.265,168.33333333333334,166.0,57.0,157.0,13.0,1.0
233,2190649.0,1-43 Choose a longer route deliberately to increase the tariff more than 5 AED for the normal tariff of the trip,2023-01-05 06:58:10,No Location,2019-06-30,200,2,Commission Taxi Services      ,M,Pakistan                      ,7977.042222222222,0.0,0.0,1227.7766666666666,0.0,262.22222222222223,52.0,35.0,43.0,3.0,1.0
234,2223791.0,"1-36 Drive recklessly, or in a way that is dangerous to the public",2023-01-05 22:13:42,Investigation Office,2022-11-21,100,2,Commission Taxi Services      ,M,Sudan                         ,15514.362105263159,10912.44,3273.732,1987.7784210526315,0.0,127.36842105263158,11.0,33.0,2.0,0.0,1.0
235,2200616.0,1-56 Manipulate with the cameras and it’s attached devices installed in the vehicle,2023-01-05 22:20:49,Investigation Office,2020-07-08,300,4,Commission Taxi Services      ,M,Bangladesh                    ,15480.149166666668,9457.78,2364.445,0.0,2545.675,315.0,39.0,27.0,30.0,2.0,1.0
236,2190672.0,1-34 Refuse to pick up or stop to the customer without acceptable excuse,2023-01-05 22:24:11,Investigation Office,2019-06-27,200,3,Commission Taxi Services      ,M,Pakistan                      ,15245.916666666666,11671.07,3501.321,2445.955,0.0,486.6666666666667,52.0,37.0,43.0,3.0,1.0
237,2201120.0,1-43 Choose a longer route deliberately to increase the tariff more than 5 AED for the normal tariff of the trip,2023-01-05 22:31:44,Investigation Office,2020-09-02,100,1,Commission Taxi Services      ,M,Pakistan                      ,14818.637499999999,9570.2525,3274.097875,2663.679166666667,-641.6325,626.6666666666666,37.0,33.0,28.0,2.0,1.0
238,2191714.0,"1-36 Drive recklessly, or in a way that is dangerous to the public",2023-01-05 22:36:40,Investigation Office,2019-11-14,100,2,Commission Taxi Services      ,M,Pakistan                      ,18821.480833333335,8952.18,2238.045,3654.5625,0.0,232.91666666666666,47.0,30.0,38.0,3.0,1.0
239,2081451.0,1-56 Manipulate with the cameras and it’s attached devices installed in the vehicle,2023-01-07 07:43:23,Sheikh Zayed Road,2008-10-16,300,4,Commission Taxi Services      ,M,Pakistan                      ,9076.047142857144,6118.041428571429,1164.0316428571427,0.0,-1420.2657142857145,591.4285714285714,180.0,56.0,171.0,14.0,1.0
240,2081451.0,7-10 Transporting Passengers by taxi vehicle without starting the meter in the beginning of each trip,2023-01-07 08:04:38,Sheikh Zayed Road,2008-10-16,2500,0,Commission Taxi Services      ,M,Pakistan                      ,9076.047142857144,6118.041428571429,1164.0316428571427,0.0,-1420.2657142857145,591.4285714285714,180.0,56.0,171.0,14.0,1.0
241,2141647.0,1-34 Refuse to pick up or stop to the customer without acceptable excuse,2023-01-07 08:18:57,No Location,2014-12-07,200,3,Commission Taxi Services      ,M,Bangladesh                    ,14695.842499999999,11560.54,4046.189,3754.0166666666664,0.0,190.0,106.0,53.0,97.0,8.0,1.0
242,2100193.0,1-43 Choose a longer route deliberately to increase the tariff more than 5 AED for the normal tariff of the trip,2023-01-07 21:17:55,Investigation Office,2010-03-01,100,1,Commission Taxi Services      ,M,Bangladesh                    ,14234.525833333333,10956.5,3286.9499999999994,2288.6908333333336,0.0,148.33333333333334,163.0,47.0,154.0,12.0,1.0
243,2151850.0,1-37 Request or transport passengers by sharing from or to multiple locations or one location,2023-01-07 21:26:55,Investigation Office,2015-09-20,100,1,Commission Taxi Services      ,M,Bangladesh                    ,16239.215833333334,12509.51,4378.3285,3357.64,0.0,61.666666666666664,97.0,42.0,88.0,7.0,1.0
244,2161137.0,1-53 Non-compliance of the driver with the issued instructions or circulars by RTA,2023-01-08 02:25:52,Investigation Office,2016-10-17,200,3,Commission Taxi Services      ,M,Ethiopia                      ,14333.066666666666,7127.18,1425.436,2219.2591666666667,0.0,169.16666666666666,84.0,39.0,75.0,6.0,1.0
245,2200241.0,1-13 Failure to return the rest of the trip fare to the customer,2023-01-08 10:08:35,Jumeirah Road,2020-02-13,100,1,Commission Taxi Services      ,M,Pakistan                      ,14841.520833333334,11050.090000000002,3315.027,2105.5641666666666,0.0,182.5,44.0,27.0,35.0,2.0,1.0
246,2220538.0,"1-36 Drive recklessly, or in a way that is dangerous to the public",2023-01-08 10:17:03,AlKhail Street,2022-04-22,100,2,Commission Taxi Services      ,M,Egypt                         ,12918.681818181818,8835.595454545455,3113.5409545454545,2294.658181818182,0.0,347.27272727272725,18.0,38.0,9.0,0.0,1.0
247,2190770.0,"1-52 Misbehave with or abuse the customers, the public, colleagues or the RTA employees",2023-01-08 11:57:48,Sheikh Zayed Road,2019-07-14,300,4,Commission Taxi Services      ,M,Pakistan                      ,12092.265833333333,541.61,108.322,0.0,180.92499999999995,385.0,51.0,36.0,42.0,3.0,1.0
248,2131483.0,1-34 Refuse to pick up or stop to the customer without acceptable excuse,2023-01-09 04:47:46,Investigation Office,2013-12-16,100,2,VIP Limousine Service         ,M,Bangladesh                    ,7254.666666666667,0.0,0.0,1647.0141666666666,45.29999999999999,134.16666666666666,118.0,36.0,109.0,9.0,1.0
249,2210409.0,"1-52 Misbehave with or abuse the customers, the public, colleagues or the RTA employees",2023-01-09 13:48:50,Investigation Office,2021-11-22,400,5,Commission Taxi Services      ,M,Egypt                         ,4510.3,3154.692,443.87519999999995,0.0,-5414.996,1594.0,23.0,33.0,14.0,1.0,1.0
250,2191988.0,1-34 Refuse to pick up or stop to the customer without acceptable excuse,2023-01-09 13:50:08,Investigation Office,2019-12-19,300,4,Commission Taxi Services      ,M,Nigeria                       ,9986.25,6967.768333333333,2147.3925833333333,0.0,-1346.5,348.3333333333333,46.0,33.0,37.0,3.0,1.0
251,2171760.0,1-37 Request or transport passengers by sharing from or to multiple locations or one location,2023-01-09 13:52:36,Investigation Office,2017-06-28,100,1,Commission Taxi Services      ,M,Pakistan                      ,17771.283333333333,11763.51,4117.2285,4138.005,0.0,111.66666666666667,76.0,28.0,67.0,5.0,1.0
252,2191808.0,1-32 Display of any of uncivilized behaviors during the working hours,2023-01-09 13:53:59,Investigation Office,2019-12-05,100,2,Commission Taxi Services      ,M,Nigeria                       ,6623.083333333333,4487.788333333333,639.1916666666667,0.0,-5461.515,496.6666666666667,46.0,35.0,37.0,3.0,1.0
253,2070254.0,"1-47 Refuse to use the vehicle attached devices, that must be operated",2023-01-09 14:01:10,Investigation Office,2007-06-21,100,2,Commission Taxi Services      ,M,Pakistan                      ,16061.583333333334,765.57,153.114,3123.58,0.0,59.583333333333336,196.0,50.0,187.0,15.0,1.0
254,2223930.0,"1-36 Drive recklessly, or in a way that is dangerous to the public",2023-01-09 14:02:50,Investigation Office,2022-11-26,100,2,Commission Taxi Services      ,M,Pakistan                      ,10393.1,8297.8,1659.56,607.3309999999999,-318.699,136.0,11.0,28.0,2.0,0.0,1.0
255,2200853.0,"1-28 Pick the wrong customer up after receiving the booking without an acceptable excuse, or Noncompliance with PTA instructions to execute the booking",2023-01-09 14:21:59,Investigation Office,2020-07-23,100,1,Commission Taxi Services      ,M,Pakistan                      ,8979.708333333334,7179.079999999999,1435.816,0.0,394.4750000000001,239.16666666666666,39.0,27.0,30.0,2.0,1.0
256,2101300.0,"1-36 Drive recklessly, or in a way that is dangerous to the public",2023-01-09 14:24:10,Investigation Office,2011-01-16,100,2,Commission Taxi Services      ,M,Bangladesh                    ,14230.455,2972.68,743.17,2970.5958333333333,0.0,53.333333333333336,153.0,41.0,144.0,12.0,1.0
257,2224210.0,1-43 Choose a longer route deliberately to increase the tariff more than 5 AED for the normal tariff of the trip,2023-01-09 14:36:54,Investigation Office,2022-12-05,100,1,Commission Taxi Services      ,M,India                         ,11924.739,8746.08,2186.52,959.759,320.832,531.0,10.0,24.0,1.0,0.0,1.0
258,2190267.0,"1-52 Misbehave with or abuse the customers, the public, colleagues or the RTA employees",2023-01-09 14:39:53,Investigation Office,2019-03-14,300,4,Commission Taxi Services      ,M,Pakistan                      ,13761.890833333333,9161.75,2290.4375,1125.8683333333333,100.63,185.83333333333334,55.0,27.0,46.0,3.0,1.0
259,2151645.0,1-43 Choose a longer route deliberately to increase the tariff more than 5 AED for the normal tariff of the trip,2023-01-09 14:42:23,Investigation Office,2015-10-04,100,1,Commission Taxi Services      ,M,Ethiopia                      ,16804.294166666667,0.0,0.0,3937.975,0.0,136.66666666666666,96.0,43.0,87.0,7.0,1.0
260,2201233.0,1-25 Failure of the driver to report at the RTA investigation office within the time specified without any excuse,2023-01-10 04:26:03,Investigation Office,2020-09-27,100,1,Al Qouz Taxi service          ,M,Uganda                        ,5559.583333333333,3675.236666666666,530.2789166666666,0.0,-1112.075,296.6666666666667,37.0,28.0,28.0,2.0,1.0
261,2172897.0,"1-36 Drive recklessly, or in a way that is dangerous to the public",2023-01-10 20:44:33,Investigation Office,2017-11-22,100,2,Commission Taxi Services      ,M,Pakistan                      ,15754.655833333332,11183.82,3914.337,0.0,1764.665,326.6666666666667,71.0,30.0,62.0,5.0,1.0
262,2191027.0,1-34 Refuse to pick up or stop to the customer without acceptable excuse,2023-01-10 21:32:27,Investigation Office,2019-08-21,100,2,Commission Taxi Services      ,M,Bangladesh                    ,12540.115833333331,10677.45,3203.235,2274.6508333333336,120.48,25.0,50.0,52.0,41.0,3.0,1.0
263,2192086.0,1-34 Refuse to pick up or stop to the customer without acceptable excuse,2023-01-11 14:10:09,Investigation Office,2019-12-24,100,2,Commission Taxi Services      ,M,Cameroon                      ,17813.475000000002,0.0,0.0,4162.7491666666665,446.8675,381.6666666666667,46.0,37.0,37.0,3.0,1.0
264,2160037.0,1-34 Refuse to pick up or stop to the customer without acceptable excuse,2023-01-11 14:34:40,Investigation Office,2016-01-10,100,2,Commission Taxi Services      ,M,Pakistan                      ,21991.743636363637,0.0,0.0,5556.388181818183,0.0,260.0,93.0,30.0,84.0,7.0,1.0
265,2172993.0,"1-36 Drive recklessly, or in a way that is dangerous to the public",2023-01-11 14:44:12,Investigation Office,2017-11-19,100,2,Commission Taxi Services      ,M,Pakistan                      ,14246.401666666667,10499.62,2624.905,2518.0016666666666,384.3525,126.25,71.0,45.0,62.0,5.0,1.0
266,2140851.0,7-10 Transporting Passengers by taxi vehicle without starting the meter in the beginning of each trip,2023-01-11 20:10:39,Investigation Office,2014-06-30,2500,0,Commission Taxi Services      ,M,Ethiopia                      ,8932.941,5815.007,1631.2367,1140.038,0.0,337.0,112.0,33.0,103.0,8.0,1.0
267,2140851.0,1-56 Manipulate with the cameras and it’s attached devices installed in the vehicle,2023-01-11 20:13:23,Investigation Office,2014-06-30,300,4,Commission Taxi Services      ,M,Ethiopia                      ,8932.941,5815.007,1631.2367,1140.038,0.0,337.0,112.0,33.0,103.0,8.0,1.0
268,2223416.0,1-43 Choose a longer route deliberately to increase the tariff more than 5 AED for the normal tariff of the trip,2023-01-11 20:23:34,Investigation Office,2022-10-28,100,1,Commission Taxi Services      ,M,Egypt                         ,12767.723,8044.6,2011.15,1283.101,0.0,228.0,12.0,34.0,3.0,0.0,1.0
269,2160058.0,1-34 Refuse to pick up or stop to the customer without acceptable excuse,2023-01-12 12:05:20,Investigation Office,2016-02-29,100,2,Commission Taxi Services      ,M,Ethiopia                      ,20573.760833333334,0.0,0.0,4712.463333333333,0.0,465.8333333333333,92.0,39.0,83.0,6.0,1.0
270,2191306.0,"1-36 Drive recklessly, or in a way that is dangerous to the public",2023-01-12 12:25:12,Investigation Office,2019-09-16,100,2,Commission Taxi Services      ,M,Pakistan                      ,23417.91125,15092.88,4950.1940625,4485.07125,0.0,345.0,49.0,52.0,40.0,3.0,1.0
271,2191077.0,1-48 Delay or failure to deliver the found items to the concerned authorities after his shift ends by 12 hours,2023-01-12 12:27:43,Investigation Office,2019-08-25,100,2,Commission Taxi Services      ,M,Nigeria                       ,14811.304166666667,6481.84,1296.368,0.0,530.735,600.8333333333334,50.0,31.0,41.0,3.0,1.0
272,2191349.0,"1-49 Speak on the mobile phone without an earphone, using the mobile phone while driving or being busy while driving",2023-01-12 12:50:00,Investigation Office,2019-09-29,100,2,Commission Taxi Services      ,M,Nigeria                       ,15134.487500000001,8157.03,2039.2575,491.0741666666667,102.44750000000006,245.0,49.0,36.0,40.0,3.0,1.0
273,2223373.0,7-10 Transporting Passengers by taxi vehicle without starting the meter in the beginning of each trip,2023-01-12 12:56:25,Investigation Office,2022-10-21,2500,0,Commission Taxi Services      ,M,India                         ,9005.027777777777,5619.247222222222,975.8765277777778,146.07555555555555,15.280000000000001,611.6666666666666,12.0,25.0,3.0,0.0,1.0
274,2220939.0,1-11 Stop in unpermitted or No parking zones,2023-01-12 12:59:12,Investigation Office,2022-06-06,150,0,Al Qouz Taxi service          ,M,Bangladesh                    ,15054.024166666668,8913.52,2228.38,40.245,-3926.8725,1130.8333333333333,16.0,27.0,7.0,0.0,1.0
275,2110604.0,1-34 Refuse to pick up or stop to the customer without acceptable excuse,2023-01-12 13:00:46,Investigation Office,2012-02-05,200,3,Lady Taxi Services            ,F,Sri Lanka                     ,15599.989166666666,5832.18,2041.263,3727.2825,0.0,33.333333333333336,140.0,55.0,131.0,10.0,1.0
276,2120470.0,"1-52 Misbehave with or abuse the customers, the public, colleagues or the RTA employees",2023-01-12 13:07:49,Investigation Office,2012-10-30,200,3,Family Van Services           ,M,Egypt                         ,18763.216666666667,12422.72,4347.952,2706.8366666666666,3637.8275,141.66666666666666,132.0,47.0,123.0,10.0,1.0
277,2221489.0,"1-36 Drive recklessly, or in a way that is dangerous to the public",2023-01-12 19:31:05,Investigation Office,2022-07-20,100,2,Commission Taxi Services      ,M,Bangladesh                    ,12842.604166666666,0.0,0.0,1056.6733333333334,1173.54,415.0,15.0,26.0,6.0,0.0,1.0
278,2170691.0,1-06 Obstruct the traffic movement,2023-01-12 19:40:02,Investigation Office,2017-03-12,100,1,Commission Taxi Services      ,M,Pakistan                      ,15476.370833333334,12002.92,4201.022,3459.56,0.0,193.33333333333334,79.0,30.0,70.0,5.0,1.0
279,2100319.0,"1-52 Misbehave with or abuse the customers, the public, colleagues or the RTA employees",2023-01-13 12:47:11,Business Bay,2010-03-10,200,3,Commission Taxi Services      ,M,India                         ,14557.795833333332,9354.26,2338.565,0.0,-600.7775,481.6666666666667,163.0,54.0,154.0,12.0,1.0
280,2100319.0,"1-49 Speak on the mobile phone without an earphone, using the mobile phone while driving or being busy while driving",2023-01-13 12:55:02,Business Bay,2010-03-10,100,2,Commission Taxi Services      ,M,India                         ,14557.795833333332,9354.26,2338.565,0.0,-600.7775,481.6666666666667,163.0,54.0,154.0,12.0,1.0
281,2171874.0,"1-60 Physically assaulting RTA employees, customers, colleagues or the public",2023-01-13 12:59:30,ALSofooh,2017-07-11,500,5,Commission Taxi Services      ,M,Pakistan                      ,14408.105000000001,0.0,0.0,3101.4016666666666,0.0,87.5,75.0,30.0,66.0,5.0,1.0
282,2001702.0,"1-52 Misbehave with or abuse the customers, the public, colleagues or the RTA employees",2023-01-13 13:11:06,Festival City,2001-07-01,200,3,Commission Taxi Services      ,M,Pakistan                      ,20198.47333333333,10810.0,3243.0,3768.8050000000003,0.0,408.3333333333333,267.0,49.0,258.0,21.0,1.0
283,2192076.0,"1-27 Drop off the customer at the wrong location or refuse to execute the customer's requests, as long as such request does not harm driver or the vehicle",2023-01-13 14:20:23,Investigation Office,2019-12-23,100,1,Commission Taxi Services      ,M,India                         ,12859.410833333333,8939.81,2234.9525,2404.6008333333334,0.0,79.16666666666667,46.0,27.0,37.0,3.0,1.0
284,2051301.0,1-63 Offend the PTA Emirate of Dubai reputation or Non-compliance with the General Code of Conducts,2023-01-13 14:26:05,Investigation Office,2005-11-08,0,0,Commission Taxi Services      ,M,Pakistan                      ,9915.125,6332.7275,2137.24875,876.9549999999999,0.0,97.5,215.0,44.0,206.0,17.0,1.0
285,2221542.0,7-10 Transporting Passengers by taxi vehicle without starting the meter in the beginning of each trip,2023-01-13 14:33:32,Sheikh Zayed Road,2022-07-19,2500,0,Al Qouz Taxi service          ,M,Pakistan                      ,2937.5,2009.517142857143,153.41692857142857,0.0,-6547.988571428571,2835.714285714286,15.0,31.0,6.0,0.0,1.0
286,2172492.0,1-22 Drive or park the vehicle on the sidewalk,2023-01-13 14:48:26,Investigation Office,2017-09-14,100,1,Al Qouz Taxi service          ,M,Pakistan                      ,13230.163333333332,9666.4,2416.6,2101.616666666667,0.0,127.5,73.0,30.0,64.0,5.0,1.0
287,2200708.0,"1-52 Misbehave with or abuse the customers, the public, colleagues or the RTA employees",2023-01-14 14:38:19,No Location,2020-07-21,200,3,Commission Taxi Services      ,M,Bangladesh                    ,16589.175,6246.71,1874.013,3596.3241666666668,0.0,190.83333333333334,39.0,36.0,30.0,2.0,1.0
288,2160997.0,"1-52 Misbehave with or abuse the customers, the public, colleagues or the RTA employees",2023-01-14 14:45:41,No Location,2016-07-27,400,5,Commission Taxi Services      ,M,Pakistan                      ,10660.125,10336.63,3100.989,1705.535,161.055,337.5,87.0,36.0,78.0,6.0,1.0
289,2160997.0,1-34 Refuse to pick up or stop to the customer without acceptable excuse,2023-01-14 14:51:31,No Location,2016-07-27,100,2,Commission Taxi Services      ,M,Pakistan                      ,10660.125,10336.63,3100.989,1705.535,161.055,337.5,87.0,36.0,78.0,6.0,1.0
290,2180806.0,"1-36 Drive recklessly, or in a way that is dangerous to the public",2023-01-15 00:32:50,Business Bay,2018-04-10,100,2,Commission Taxi Services      ,M,Ethiopia                      ,14336.375,0.0,0.0,2605.515,0.0,659.1666666666666,66.0,38.0,57.0,4.0,1.0
291,2221663.0,1-31 Drive the vehicle in the opposite direction or reverse to the opposite direction Dangerously,2023-01-15 00:37:09,Oman Street,2022-08-18,100,2,Al Qouz Taxi service          ,M,Bangladesh                    ,6082.5,4165.797777777777,869.9925555555556,390.9511111111111,-27.72666666666667,820.0,14.0,45.0,5.0,0.0,1.0
292,2190614.0,1-34 Refuse to pick up or stop to the customer without acceptable excuse,2023-01-15 15:28:13,Abu Hail Street,2019-06-19,100,2,Commission Taxi Services      ,M,Pakistan                      ,13454.995714285715,8691.281428571428,2425.555,2126.8228571428567,472.64571428571423,191.42857142857142,52.0,29.0,43.0,3.0,1.0
293,2220151.0,"1-36 Drive recklessly, or in a way that is dangerous to the public",2023-01-15 15:47:57,No Location,2022-02-15,100,2,Commission Taxi Services      ,M,India                         ,11848.348333333333,0.0,0.0,530.1791666666667,-211.845,323.3333333333333,20.0,27.0,11.0,0.0,1.0
294,2181078.0,1-34 Refuse to pick up or stop to the customer without acceptable excuse,2023-01-15 15:57:11,Al Nahda Street,2018-05-27,100,2,Commission Taxi Services      ,M,Ethiopia                      ,14852.987500000001,8125.19,2437.557,1100.14,744.1374999999999,368.3333333333333,65.0,38.0,56.0,4.0,1.0
295,2131095.0,1-34 Refuse to pick up or stop to the customer without acceptable excuse,2023-01-16 14:10:00,Investigation Office,2013-09-29,100,2,Commission Taxi Services      ,M,Bangladesh                    ,12392.374166666666,6540.07,1308.014,1572.7041666666667,-265.5125,473.3333333333333,121.0,50.0,112.0,9.0,1.0
296,2140438.0,"1-52 Misbehave with or abuse the customers, the public, colleagues or the RTA employees",2023-01-16 14:14:06,Muraqqabat,2014-04-15,200,3,Commission Taxi Services      ,M,Bangladesh                    ,21138.111666666668,11525.18,4033.813,4708.93,0.0,144.16666666666666,114.0,44.0,105.0,8.0,1.0
297,2200456.0,1-43 Choose a longer route deliberately to increase the tariff more than 5 AED for the normal tariff of the trip,2023-01-16 14:26:21,Business Bay,2020-03-12,100,1,Family Van Services           ,M,Bangladesh                    ,20807.649999999998,0.0,0.0,3006.955,434.0175,100.0,43.0,32.0,34.0,2.0,1.0
298,2141142.0,"1-52 Misbehave with or abuse the customers, the public, colleagues or the RTA employees",2023-01-16 14:30:25,Gold Market,,200,3,,,,,,,,,,,42.0,,,1.0
299,2152097.0,1-34 Refuse to pick up or stop to the customer without acceptable excuse,2023-01-16 14:38:36,No Location,2015-11-15,200,3,Commission Taxi Services      ,M,Nigeria                       ,9542.5,6098.7,914.805,0.0,110.8,864.1666666666666,95.0,43.0,86.0,7.0,1.0
300,2141696.0,1-10 Failure to assist passengers to load or unload personal items when requested by the passenger,2023-01-16 21:08:53,Dubai International Airport Terminal 1,2014-12-21,100,1,Commission Taxi Services      ,M,India                         ,16191.674166666666,9349.76,2804.928,2716.8216666666667,0.0,86.66666666666667,106.0,44.0,97.0,8.0,1.0
301,2191839.0,"1-52 Misbehave with or abuse the customers, the public, colleagues or the RTA employees",2023-01-16 21:11:13,AlRas,2019-11-24,200,3,Commission Taxi Services      ,M,Pakistan                      ,11245.03,7142.781666666667,1778.5478333333333,0.0,-881.265,600.0,47.0,30.0,38.0,3.0,1.0
302,2051348.0,"1-36 Drive recklessly, or in a way that is dangerous to the public",2023-01-16 21:13:23,Jumeirah Beach,2005-11-23,100,2,Family Van Services           ,M,Syria                         ,23394.290833333333,11713.46,4099.711,3770.950833333334,0.0,113.33333333333333,215.0,60.0,206.0,17.0,1.0
303,2141525.0,1-48 Delay or failure to deliver the found items to the concerned authorities after his shift ends by 12 hours,2023-01-17 01:44:46,Investigation Office,2014-11-12,100,2,Al Qouz Taxi service          ,M,Bangladesh                    ,16513.51166666667,0.0,0.0,2962.3591666666666,612.3875,772.5,107.0,50.0,98.0,8.0,1.0
304,2221250.0,1-48 Delay or failure to deliver the found items to the concerned authorities after his shift ends by 12 hours,2023-01-17 01:50:40,Investigation Office,2022-06-15,100,2,Commission Taxi Services      ,M,Bangladesh                    ,13096.8925,2648.41,794.523,828.4841666666666,-1096.4025,285.8333333333333,16.0,32.0,7.0,0.0,1.0
305,2190555.0,1-43 Choose a longer route deliberately to increase the tariff more than 5 AED for the normal tariff of the trip,2023-01-17 01:55:24,Investigation Office,2019-06-17,100,1,Commission Taxi Services      ,M,Pakistan                      ,13310.483333333332,8661.9975,2444.852375,1729.7066666666667,0.0,196.66666666666666,52.0,37.0,43.0,3.0,1.0
306,2223738.0,"1-52 Misbehave with or abuse the customers, the public, colleagues or the RTA employees",2023-01-17 02:11:30,Investigation Office,2022-11-10,200,3,Commission Taxi Services      ,M,Uganda                        ,11487.7825,5555.66,1111.132,1101.3075000000001,0.0,232.0,11.0,29.0,2.0,0.0,1.0
307,2151137.0,1-19 Sleep inside the vehicle during the working hours,2023-01-17 02:17:53,Investigation Office,2015-06-16,100,1,Commission Taxi Services      ,M,India                         ,19399.960833333334,10102.09,3030.627,2841.5733333333333,435.0975,243.33333333333334,100.0,38.0,91.0,7.0,1.0
308,2191735.0,1-01 Failure to reduce the speed on bumps,2023-01-17 02:26:55,Investigation Office,2019-11-17,100,0,Al Qouz Taxi service          ,M,Bangladesh                    ,14987.554166666667,94.08999999999999,4.7045,3330.8225,0.0,103.33333333333333,47.0,28.0,38.0,3.0,1.0
